CHR,POS,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F1,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F2,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3,F3
CHR,POS,T05_RFBxKL-F.1,T05_RFBxKL-M.1,KLx1F.1,KLx1M.1,concat_RFBxKL38.1,concat_RFBxKL16.1,concat_RFBxKL5.1,concat_RFBxKL3.1,concat_RFBxKL8.1,concat_RFBxKL17.1,concat_RFBxKL7.1,concat_RFBxKL34.1,concat_RFBxKL35.1,concat_RFBxKL15.1,concat_RFBxKL28.1,concat_RFBxKL33.1,concat_RFBxKL6.1,concat_RFBxKL12.1,concat_RFBxKL2.1,concat_RFBxKL29.1,concat_RFBxKL26.1,concat_RFBxKL30.1,concat_RFBxKL4.1,concat_RFBxKL36.1,concat_RFBxKL20.1,concat_RFBxKL31.1,concat_RFBxKL25.1,concat_RFBxKL13.1,concat_RFBxKL14.1,concat_RFBxKL22.1,concat_RFBxKL19.1,concat_RFBxKL10.1,concat_RFBxKL32.1,concat_RFBxKL18.1,concat_RFBxKL11.1,concat_RFBxKL9.1,concat_RFBxKL24.1,concat_RFBxKL1.1,RFBxKL39.1,RFBxKL40.1,T17_RFBxKL-F.1,T17_RFBxKL-M.1,KLx2F.1,KLx2M_x3M.1,RFBxKL53.1,RFBxKL58.1,RFBxKL52.1,RFBxKL56.1,RFBxKL47.1,RFBxKL45.1,RFBxKL43.1,RFBxKL41.1,RFBxKL49.1,RFBxKL46.1,RFBxKL42.1,RFBxKL44.1,RFBxKL60.1,RFBxKL59.1,RFBxKL55.1,RFBxKL48.1,RFBxKL51.1,RFBxKL57.1,RFBxKL50.1,RFBxKL61.1,RFBxKL54.1,T17_RFBxKL-F.1,T17_RFBxKL-M.1,KLx3F.1,KLx2M_x3M.1,RFBxKL79.1,RFBxKL73.1,RFBxKL63.1,RFBxKL74.1,RFBxKL65.1,RFBxKL76.1,RFBxKL82.1,RFBxKL81.1,RFBxKL70.1,RFBxKL80.1,RFBxKL75.1,RFBxKL68.1,RFBxKL72.1,RFBxKL69.1,RFBxKL64.1,RFBxKL62.1,RFBxKL71.1
CHR,POS,0,0,T05_RFBxKL-M.1,T05_RFBxKL-M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,KLx1M.1,0,0,T17_RFBxKL-M.1,T17_RFBxKL-M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,0,0,T17_RFBxKL-M.1,T17_RFBxKL-M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1,KLx2M_x3M.1
CHR,POS,0,0,T05_RFBxKL-F.1,T05_RFBxKL-F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,KLx1F.1,0,0,T17_RFBxKL-F.1,T17_RFBxKL-F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,KLx2F.1,0,0,T17_RFBxKL-F.1,T17_RFBxKL-F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1,KLx3F.1
CHR,POS,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHR,POS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
